x1,x2
0.6134067788636862,0.5425089910275961
0.2521880682725459,0.10633025789196203
0.558256116056792,0.3092368697895091
0.6617025590028222,0.41630618610114917
0.822383184502379,0.34307961803714143
0.6354226577571076,0.016950110189708444
0.8391427246233577,0.148255991470292
0.4371145654020019,0.9831107879705424
0.13754947864264683,0.7682338769608725
0.21122920220676328,0.5039968664032558
0.13241601325430724,0.06796237451508262
0.08907574445721511,0.21984694652857106
0.706101655960083,0.8382307291030884
0.989577054977417,0.3577716052532196
0.6527272462844849,0.47456666827201843
0.6305102109909058,0.5876768231391907
0.5907597541809082,0.9474703669548035
0.8885401487350464,0.1063302606344223
0.8410742878913879,0.5547015070915222
0.9289354681968689,0.8523191213607788
0.5413622856140137,0.7682338953018188
0.8961173295974731,0.5039968490600586
0.8162115812301636,0.5208806991577148
0.4513764977455139,0.9674195647239685
0.836887505962679,0.8800025019458544
0.13993431336049392,0.1493205527757788
0.6557718171445645,0.8208859132237514
0.40757395278391756,0.5172811027674151
0.6022421288400873,0.1759460307203518
0.5611018182302392,0.47357498436484463
0.8083871269581543,0.6114676827774035
0.7694015734464266,0.3807714208730871
0.4340331516858943,0.914874505676173
0.457503303490287,0.05303228962598848
0.4613576775645205,0.8730723995490548
0.2931872745411345,0.5244873989387054
0.07698308190531959,0.9201126769894152
0.5071363208250358,0.8280547205168256
0.5352170461424958,0.44533467062272053
0.04039289067004372,0.7339641058147685
0.65887923251681,0.4660725004666284
0.33157886231820854,0.22707456128417253
0.30223859885753995,0.8838688931348084
0.5517339022372132,0.296896858507128
0.9261017441749573,0.48063161969184875
0.407573938369751,0.6391002535820007
0.7796310186386108,0.9387827515602112
0.4575032889842987,0.9100546836853027
0.2931872606277466,0.9768351316452026
0.9418348073959351,0.08569113165140152
0.8738813400268555,0.22707456350326538
0.5517339110374451,0.4854832887649536
0.09641819996264331,0.07330917818739516
0.6166458499596184,0.8887937061587692
0.3541289500458183,0.027649067456721944
0.4196422402470996,0.8278958689165756
0.04901365676051247,0.875067894236627
0.8684192815339961,0.5921185354908028
0.3951135648279092,0.504678953104931
0.5791829951176504,0.25547126152341865
0.6510164677090794,0.5592917964831078
0.3656125466613994,0.18015736409387806
0.7002004752271367,0.3764089013532568
0.10575335772350254,0.36454485013739985
0.6752979892870539,0.3120753136852299
0.5411865365042331,0.9792772109159684
0.6062299747962764,0.2224278771095929
0.16845944364190937,0.8854887221789135
0.5725042389450634,0.6792016294941482
0.17149256273914246,0.9328368675623557
0.40640920745345466,0.2697315318724302
0.2176499419539009,0.7224257894047766
0.17227214574813843,0.8436872959136963
0.773149311542511,0.5037938356399536
0.0490136556327343,0.9619584083557129
0.7763380408287048,0.5046789646148682
0.8757215738296509,0.952017605304718
0.36561253666877747,0.7192672491073608
0.879828155040741,0.3645448386669159
0.6062299609184265,0.4071922302246094
0.40640920400619507,0.6044713258743286
0.8049803972244263,0.7224258184432983
0.5087477648426522,0.5581925911414429
0.017100659372904694,0.14139528597445322
0.49598520846018235,0.7750152987347385
0.5970235548755088,0.44764490833593845
0.8642734222212074,0.6184271754401457
0.9086547179653052,0.14875746863599595
0.1996726870738059,0.6749699940670475
0.5344317204062613,0.10395662881525009
0.2631458221327576,0.14989515421236063
0.8367646649013957,0.11129617426354896
0.5000073245655784,0.8352547646290414
0.16484208164918093,0.44487093017439766
0.32278008527011626,0.7837741521256768
0.20000132833247627,0.8892712080499632
0.4265652676987582,0.6477614760836692
0.55818288612366,0.5810176650842116
0.4914107196229563,0.36116256672623204
0.27524378067939215,0.42842595072613887
0.1315433113878076,0.4815181025755512
0.10621423858978096,0.4511619074407301
0.5032586455345154,0.8851982355117798
0.6154966354370117,0.5937596559524536
0.5053115487098694,0.6323139667510986
0.9334016442298889,0.9356880187988281
0.9717650413513184,0.160035640001297
0.4386085867881775,0.9628073573112488
0.6380772590637207,0.42842593789100647
0.13154330849647522,0.8460334539413452
0.7245314717292786,0.43629512190818787
0.8204217341710479,0.38256603261737493
0.044060821430155196,0.927681964600994
0.18983728848149287,0.3631676019326604
0.5496176682372376,0.45817059004186433
0.48094092417741263,0.28247031380959425
0.14409469109885065,0.20045735156384745
0.6133684219309282,0.3231324780965714
0.25816180474073974,0.0752890360156669
0.8109100440398199,0.11249980959467899
0.353483054495166,0.9676751817739643
0.0012638310940785347,0.0855893320749289
0.1444513642420481,0.73289406950511
0.18293402121670269,0.3591201726023548
0.5039474819322776,0.3182052481536756
0.6735693971289829,0.09617440194742835
0.7707932210827795,0.04760747136333591
0.3188609047726574,0.32844555846602824
0.18957158529566104,0.4664084354691743
0.4690626200734418,0.3270665879226772
0.3851201653947235,0.38520512683486374
0.7416533827781677,0.9276819825172424
0.1898372918367386,0.9548144340515137
0.9159860610961914,0.28247031569480896
0.9760364890098572,0.4404605031013489
0.6133684515953064,0.3699335753917694
0.9851135015487671,0.0752890333533287
0.9312485456466675,0.17289726436138153
0.5034351348876953,0.645613431930542
0.4651666283607483,0.7328940629959106
0.2759140133857727,0.9614912867546082
0.5039474964141846,0.7529890537261963
0.3703778088092804,0.8227730989456177
0.7307413816452026,0.5802973508834839
0.6843292117118835,0.32844555377960205
0.7709692716598511,0.4664084315299988
0.942209005355835,0.7404143214225769
0.8130249381065369,0.38520511984825134
0.4969774869524741,0.4992086232628462
0.41202615927069136,0.5222798925057548
0.7779714535379588,0.7383775259105642
0.48312704441891,0.9813171875871818
0.04662058349820191,0.2411237491538266
0.5103269131077789,0.6475136773317115
0.36149663469620485,0.2511684608164447
0.6510820867981468,0.5034817760330396
0.630671904694314,0.7714769166859278
0.05038471183570613,0.25077272307194964
0.442046992397769,0.2226916743433497
0.4468233492102998,0.19668266095426665
0.22559094521937362,0.8967096972735913
0.9365556023141487,0.5086997833618814
0.5925321585306256,0.10288969645614364
0.018393549418974725,0.6451947951015531
0.026464871925138484,0.22596765931635296
0.49741373749155393,0.41650153996123773
0.3216615268537679,0.20411235666360864
0.6429579739109729,0.9719823367212199
0.41202616691589355,0.691740870475769
0.04662058502435684,0.9720346927642822
0.5627398490905762,0.45298975706100464
0.8516819477081299,0.25077271461486816
0.8375043272972107,0.19933749735355377
0.4468233585357666,0.5375670194625854
0.9690700173377991,0.10288969427347183
0.8262839317321777,0.4202967882156372
0.8250309228897095,0.2259676605463028
0.4974137246608734,0.45630311965942383
0.9732688069343567,0.38631516695022583
